date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:57:26	100261/100261	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:25%20GMT	https://www.thehealthsite.com/hindi/videos/world-lungs-day-%e0%a4%ab%e0%a4%ab%e0%a4%a1%e0%a4%bc%e0%a5%8b-%e0%a4%95%e0%a4%be-%e0%a4%96%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b2-%e0%a4%b0%e0%a4%96%e0%a4%a8%e0%a4%be-%e0%a4%95%e0%a5%8d%e0%a4%af-910886/	C:/heath/heath/www.thehealthsite.com/hindi/videos/world-lungs-day-%e0%a4%ab%e0%a4%ab%e0%a4%a1%e0%a4%bc%e0%a5%8b-%e0%a4%95%e0%a4%be-%e0%a4%96%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b2-%e0%a4%b0%e0%a4%96%e0%a4%a8%e0%a4%be-%e0%a4%95%e0%a5%8d%e0%a4%af-910886/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:27	97123/97123	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:27%20GMT	https://www.thehealthsite.com/hindi/videos/reiki-know-how-to-boost-immunity-watch-video-910889/	C:/heath/heath/www.thehealthsite.com/hindi/videos/reiki-know-how-to-boost-immunity-watch-video-910889/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:28	197049/197049	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:27%20GMT	https://www.thehealthsite.com/hindi/diseases-conditions/allergies/	C:/heath/heath/www.thehealthsite.com/hindi/diseases-conditions/allergies/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:30	96914/96914	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:29%20GMT	https://www.thehealthsite.com/hindi/videos/benefits-of-flax-seeds-know-how-to-consume-flax-seeds-to-take-its-full-benefits-watch-video-910815/	C:/heath/heath/www.thehealthsite.com/hindi/videos/benefits-of-flax-seeds-know-how-to-consume-flax-seeds-to-take-its-full-benefits-watch-video-910815/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:30	206749/206749	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:29%20GMT	https://www.thehealthsite.com/hindi/topics/boost-immunity/	C:/heath/heath/www.thehealthsite.com/hindi/topics/boost-immunity/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:31	99318/99318	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:30%20GMT	https://www.thehealthsite.com/hindi/videos/emotional-stress-is-responsible-for-heart-attack-know-the-cause-and-treatment-of-heart-attack-from-the-doctor-watch-video-910647/	C:/heath/heath/www.thehealthsite.com/hindi/videos/emotional-stress-is-responsible-for-heart-attack-know-the-cause-and-treatment-of-heart-attack-from-the-doctor-watch-video-910647/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:31	139968/139968	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:30%20GMT	https://www.thehealthsite.com/hindi/topics/benefits-of-flax-seeds/	C:/heath/heath/www.thehealthsite.com/hindi/topics/benefits-of-flax-seeds/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:32	99228/99228	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:31%20GMT	https://www.thehealthsite.com/hindi/videos/brain-health-food-for-sharp-brain-watch-video-910532/	C:/heath/heath/www.thehealthsite.com/hindi/videos/brain-health-food-for-sharp-brain-watch-video-910532/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:33	156398/156398	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:32%20GMT	https://www.thehealthsite.com/hindi/topics/emotional-stress/	C:/heath/heath/www.thehealthsite.com/hindi/topics/emotional-stress/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:34	180606/180606	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:33%20GMT	https://www.thehealthsite.com/hindi/topics/brain-health/	C:/heath/heath/www.thehealthsite.com/hindi/topics/brain-health/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:36	86436/86436	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:35%20GMT	https://www.thehealthsite.com/hindi/beauty/how-to-prevent-nail-fungal-infection-in-rainy-season-in-hindi-910671/	C:/heath/heath/www.thehealthsite.com/hindi/beauty/how-to-prevent-nail-fungal-infection-in-rainy-season-in-hindi-910671/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:36	116645/116645	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:35%20GMT	https://www.thehealthsite.com/hindi/topics/effective-home-remedies/	C:/heath/heath/www.thehealthsite.com/hindi/topics/effective-home-remedies/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:36	96767/96767	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:36%20GMT	https://www.thehealthsite.com/hindi/topics/body-temperature-in-children/	C:/heath/heath/www.thehealthsite.com/hindi/topics/body-temperature-in-children/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:37	84068/84068	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:36%20GMT	https://www.thehealthsite.com/hindi/beauty/is-it-safe-to-apply-kajal-daily-in-hindi-910490/	C:/heath/heath/www.thehealthsite.com/hindi/beauty/is-it-safe-to-apply-kajal-daily-in-hindi-910490/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:37	39090/39090	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Sep%202022%2013:57:36%20GMT	https://www.thehealthsite.com/hindi/topics//	C:/heath/heath/www.thehealthsite.com/hindi/topics/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:38	84524/84524	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:37%20GMT	https://www.thehealthsite.com/hindi/beauty/how-do-i-use-fennel-seeds-on-my-face-in-hindi-910186/	C:/heath/heath/www.thehealthsite.com/hindi/beauty/how-do-i-use-fennel-seeds-on-my-face-in-hindi-910186/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:38	36883/36883	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Sep%202022%2013:57:38%20GMT	https://www.thehealthsite.com/hi/webstories/beauty/benefits-of-amla-for-hair-in-hindi-903312/	C:/heath/heath/www.thehealthsite.com/hi/webstories/beauty/benefits-of-amla-for-hair-in-hindi-903312/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:39	184166/184166	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:38%20GMT	https://www.thehealthsite.com/hindi/topics/amla-benefits/	C:/heath/heath/www.thehealthsite.com/hindi/topics/amla-benefits/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:40	81844/81844	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:39%20GMT	https://www.thehealthsite.com/hindi/beauty/how-to-do-hair-spa-at-home-step-by-step-guide-for-hair-spa-at-home-in-hindi-910099/	C:/heath/heath/www.thehealthsite.com/hindi/beauty/how-to-do-hair-spa-at-home-step-by-step-guide-for-hair-spa-at-home-in-hindi-910099/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:40	123142/123142	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:39%20GMT	https://www.thehealthsite.com/hindi/topics/fennel-benefits/	C:/heath/heath/www.thehealthsite.com/hindi/topics/fennel-benefits/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:41	114752/114752	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:40%20GMT	https://www.thehealthsite.com/hindi/topics/home-made-kajal/	C:/heath/heath/www.thehealthsite.com/hindi/topics/home-made-kajal/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:41	85842/85842	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:40%20GMT	https://www.thehealthsite.com/hindi/beauty/what-should-i-apply-on-face-at-night-naturally-in-hindi-909916/	C:/heath/heath/www.thehealthsite.com/hindi/beauty/what-should-i-apply-on-face-at-night-naturally-in-hindi-909916/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:41	95786/95786	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:40%20GMT	https://www.thehealthsite.com/hindi/topics/hair-care-treatment/	C:/heath/heath/www.thehealthsite.com/hindi/topics/hair-care-treatment/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:42	99801/99801	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:41%20GMT	https://www.thehealthsite.com/hindi/photo-gallery/diet-best-herbal-teas-for-weight-loss-and-fat-burning-in-hindi-910447/	C:/heath/heath/www.thehealthsite.com/hindi/photo-gallery/diet-best-herbal-teas-for-weight-loss-and-fat-burning-in-hindi-910447/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:43	163694/163694	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:41%20GMT	https://www.thehealthsite.com/hindi/topics/rose-water/	C:/heath/heath/www.thehealthsite.com/hindi/topics/rose-water/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:43	120953/120953	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:42%20GMT	https://www.thehealthsite.com/hindi/topics/benefits-of-herbal-tea/	C:/heath/heath/www.thehealthsite.com/hindi/topics/benefits-of-herbal-tea/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:43	85391/85391	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:42%20GMT	https://www.thehealthsite.com/hindi/pregnancy/3-weight-loss-tips-after-pregnancy-in-hindi-910405/	C:/heath/heath/www.thehealthsite.com/hindi/pregnancy/3-weight-loss-tips-after-pregnancy-in-hindi-910405/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:44	101535/101535	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:43%20GMT	https://www.thehealthsite.com/hindi/topics/5th-week-pregnancy-symptoms/	C:/heath/heath/www.thehealthsite.com/hindi/topics/5th-week-pregnancy-symptoms/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:44	96007/96007	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:44%20GMT	https://www.thehealthsite.com/hindi/topics/morning-weight-loss-tips/	C:/heath/heath/www.thehealthsite.com/hindi/topics/morning-weight-loss-tips/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:45	83064/83064	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:44%20GMT	https://www.thehealthsite.com/hindi/diet/know-which-salads-are-good-for-weight-loss-in-hindi-910311/	C:/heath/heath/www.thehealthsite.com/hindi/diet/know-which-salads-are-good-for-weight-loss-in-hindi-910311/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:45	88851/88851	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:44%20GMT	https://www.thehealthsite.com/hindi/ayurveda/honey-is-a-natural-fat-burner-know-how-to-use-and-its-benefits-in-ayurveda-in-hindi-909375/	C:/heath/heath/www.thehealthsite.com/hindi/ayurveda/honey-is-a-natural-fat-burner-know-how-to-use-and-its-benefits-in-ayurveda-in-hindi-909375/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:46	100544/100544	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:45%20GMT	https://www.thehealthsite.com/hindi/topics/ayurveda-for-weight-loss/	C:/heath/heath/www.thehealthsite.com/hindi/topics/ayurveda-for-weight-loss/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:46	187863/187863	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:45%20GMT	https://www.thehealthsite.com/hindi/topics/kareena-kapoor-khan/	C:/heath/heath/www.thehealthsite.com/hindi/topics/kareena-kapoor-khan/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:46	93877/93877	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:45%20GMT	https://www.thehealthsite.com/hindi/pregnancy/challenges-first-time-mothers-face-kareena-kapoor-khan-shares-her-experience-of-being-a-first-time-mom-in-hindi-836157/	C:/heath/heath/www.thehealthsite.com/hindi/pregnancy/challenges-first-time-mothers-face-kareena-kapoor-khan-shares-her-experience-of-being-a-first-time-mom-in-hindi-836157/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:47	90157/90157	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:46%20GMT	https://www.thehealthsite.com/hindi/pregnancy/kareena-kapoor-khan-stopped-caffeine-during-pregnancy-caffeine-side-effects-in-pregnancy-in-hindi-907459/	C:/heath/heath/www.thehealthsite.com/hindi/pregnancy/kareena-kapoor-khan-stopped-caffeine-during-pregnancy-caffeine-side-effects-in-pregnancy-in-hindi-907459/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:47	93988/93988	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:47%20GMT	https://www.thehealthsite.com/hindi/pregnancy/kareena-kapoor-khan-wanted-both-children-from-surrogacy-know-saif-reaction-in-hindi-832167/	C:/heath/heath/www.thehealthsite.com/hindi/pregnancy/kareena-kapoor-khan-wanted-both-children-from-surrogacy-know-saif-reaction-in-hindi-832167/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:48	94763/94763	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:47%20GMT	https://www.thehealthsite.com/hindi/pregnancy/vegan-foods-to-get-served-at-alia-bhatts-baby-shower-is-vegan-diet-safe-and-healthy-in-pregnancy-in-hindi-909941/	C:/heath/heath/www.thehealthsite.com/hindi/pregnancy/vegan-foods-to-get-served-at-alia-bhatts-baby-shower-is-vegan-diet-safe-and-healthy-in-pregnancy-in-hindi-909941/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:48	205761/205761	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:48%20GMT	https://www.thehealthsite.com/hindi/topics/kareena-kapoor/	C:/heath/heath/www.thehealthsite.com/hindi/topics/kareena-kapoor/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:49	99065/99065	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:48%20GMT	https://www.thehealthsite.com/hindi/pregnancy/alia-bhatt-working-in-third-trimester-of-pregnancy-things-pregnant-women-can-learn-from-her-in-hindi-909482/	C:/heath/heath/www.thehealthsite.com/hindi/pregnancy/alia-bhatt-working-in-third-trimester-of-pregnancy-things-pregnant-women-can-learn-from-her-in-hindi-909482/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:50	105083/105083	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:49%20GMT	https://www.thehealthsite.com/hindi/topics/alia-bhatt-diet/	C:/heath/heath/www.thehealthsite.com/hindi/topics/alia-bhatt-diet/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:51	195299/195299	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:50%20GMT	https://www.thehealthsite.com/hindi/topics/alia-bhatt/	C:/heath/heath/www.thehealthsite.com/hindi/topics/alia-bhatt/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:51	159735/159735	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:50%20GMT	https://www.thehealthsite.com/hindi/baby-names/hindu-baby-names/	C:/heath/heath/www.thehealthsite.com/hindi/baby-names/hindu-baby-names/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:51	159126/159126	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:50%20GMT	https://www.thehealthsite.com/hindi/baby-names/hindu-baby-names-starting-with-a/	C:/heath/heath/www.thehealthsite.com/hindi/baby-names/hindu-baby-names-starting-with-a/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:52	143609/143609	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:51%20GMT	https://www.thehealthsite.com/hindi/baby-names/hindu-baby-girl-names/	C:/heath/heath/www.thehealthsite.com/hindi/baby-names/hindu-baby-girl-names/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:52	157719/157719	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:52%20GMT	https://www.thehealthsite.com/hindi/baby-names/muslim-baby-names/	C:/heath/heath/www.thehealthsite.com/hindi/baby-names/muslim-baby-names/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:53	143684/143684	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:52%20GMT	https://www.thehealthsite.com/hindi/baby-names/hindu-baby-boy-names/	C:/heath/heath/www.thehealthsite.com/hindi/baby-names/hindu-baby-boy-names/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:53	143345/143345	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:52%20GMT	https://www.thehealthsite.com/hindi/baby-names/muslim-baby-boy-names/	C:/heath/heath/www.thehealthsite.com/hindi/baby-names/muslim-baby-boy-names/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:53	143800/143800	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:53%20GMT	https://www.thehealthsite.com/hindi/baby-names/muslim-baby-girl-names/	C:/heath/heath/www.thehealthsite.com/hindi/baby-names/muslim-baby-girl-names/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:54	90066/90066	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:53%20GMT	https://www.thehealthsite.com/hindi/parenting/sonam-kapoor-changed-the-baby-name-trends-choose-simple-mythical-indian-baby-name-in-hindi-910040/	C:/heath/heath/www.thehealthsite.com/hindi/parenting/sonam-kapoor-changed-the-baby-name-trends-choose-simple-mythical-indian-baby-name-in-hindi-910040/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:54	85337/85337	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:54%20GMT	https://www.thehealthsite.com/hindi/parenting/tips-to-increase-concentration-while-studying-in-hindi-910386/	C:/heath/heath/www.thehealthsite.com/hindi/parenting/tips-to-increase-concentration-while-studying-in-hindi-910386/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:55	153272/153272	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:55%20GMT	https://www.thehealthsite.com/hindi/topics/baby-name/	C:/heath/heath/www.thehealthsite.com/hindi/topics/baby-name/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:56	100692/100692	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:55%20GMT	https://www.thehealthsite.com/hindi/love-and-relationships-2/bollywood-actor-rahul-dev-opens-up-about-single-parenting-says-its-not-easy-in-hindi-910169/	C:/heath/heath/www.thehealthsite.com/hindi/love-and-relationships-2/bollywood-actor-rahul-dev-opens-up-about-single-parenting-says-its-not-easy-in-hindi-910169/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:56	120220/120220	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:55%20GMT	https://www.thehealthsite.com/hindi/topics/concentration/	C:/heath/heath/www.thehealthsite.com/hindi/topics/concentration/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:57	107266/107266	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:56%20GMT	https://www.thehealthsite.com/hindi/photo-gallery/parenting-personality-with-first-letter-of-the-name-and-uniqueness-in-hindi-909814/	C:/heath/heath/www.thehealthsite.com/hindi/photo-gallery/parenting-personality-with-first-letter-of-the-name-and-uniqueness-in-hindi-909814/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:58	180445/180445	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:57%20GMT	https://www.thehealthsite.com/hindi/topics/bollywood-actors/	C:/heath/heath/www.thehealthsite.com/hindi/topics/bollywood-actors/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:58	85426/85426	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:57%20GMT	https://www.thehealthsite.com/hindi/parenting/aishwarya-rai-parenting-time-how-to-be-a-friend-with-your-child-in-hindi-908447/	C:/heath/heath/www.thehealthsite.com/hindi/parenting/aishwarya-rai-parenting-time-how-to-be-a-friend-with-your-child-in-hindi-908447/index.html	(from https://www.thehealthsite.com/hindi/)
06:57:59	87545/87545	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:58%20GMT	https://www.thehealthsite.com/hindi/ayurveda/nasyam-and-other-ayurvedic-treatment-for-hair-growth-in-hindi-910878/	C:/heath/heath/www.thehealthsite.com/hindi/ayurveda/nasyam-and-other-ayurvedic-treatment-for-hair-growth-in-hindi-910878/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:00	96719/96719	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:57:59%20GMT	https://www.thehealthsite.com/hindi/topics/aishwarya-rai-aaradhya-parenting/	C:/heath/heath/www.thehealthsite.com/hindi/topics/aishwarya-rai-aaradhya-parenting/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:01	90168/90168	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:00%20GMT	https://www.thehealthsite.com/hindi/ayurveda/these-5-home-ayurvedic-medicines-are-beneficial-for-constipation-and-piles-in-hindi-910859/	C:/heath/heath/www.thehealthsite.com/hindi/ayurveda/these-5-home-ayurvedic-medicines-are-beneficial-for-constipation-and-piles-in-hindi-910859/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:03	96878/96878	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:02%20GMT	https://www.thehealthsite.com/hindi/topics/first-letter-of-name-personality/	C:/heath/heath/www.thehealthsite.com/hindi/topics/first-letter-of-name-personality/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:04	86799/86799	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:03%20GMT	https://www.thehealthsite.com/hindi/ayurveda/easy-ways-to-control-blood-sugar-level-right-way-of-consuming-ginger-in-diabetes-in-hindi-910750/	C:/heath/heath/www.thehealthsite.com/hindi/ayurveda/easy-ways-to-control-blood-sugar-level-right-way-of-consuming-ginger-in-diabetes-in-hindi-910750/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:05	157987/157987	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:04%20GMT	https://www.thehealthsite.com/hindi/topics/control-blood-sugar-levels/	C:/heath/heath/www.thehealthsite.com/hindi/topics/control-blood-sugar-levels/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:06	87979/87979	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:05%20GMT	https://www.thehealthsite.com/hindi/ayurveda/chewing-garlic-everyday-in-the-morning-for-hypertension-in-hindi-910720/	C:/heath/heath/www.thehealthsite.com/hindi/ayurveda/chewing-garlic-everyday-in-the-morning-for-hypertension-in-hindi-910720/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:07	84385/84385	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:06%20GMT	https://www.thehealthsite.com/hindi/ayurveda/health-benefits-of-eating-garlic-and-honey-in-winters-in-hindi-910374/	C:/heath/heath/www.thehealthsite.com/hindi/ayurveda/health-benefits-of-eating-garlic-and-honey-in-winters-in-hindi-910374/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:11	100061/100061	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:10%20GMT	https://www.thehealthsite.com/hindi/topics/ayurveda-for-hair-fall/	C:/heath/heath/www.thehealthsite.com/hindi/topics/ayurveda-for-hair-fall/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:12	107669/107669	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:11%20GMT	https://www.thehealthsite.com/hindi/topics/garlic-and-honey-benefits/	C:/heath/heath/www.thehealthsite.com/hindi/topics/garlic-and-honey-benefits/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:12	81448/81448	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:12%20GMT	https://www.thehealthsite.com/hindi/home-remedies/frequent-sneezing-can-cause-many-health-problems-home-remedies-to-get-rid-of-it-in-hindi-910479/	C:/heath/heath/www.thehealthsite.com/hindi/home-remedies/frequent-sneezing-can-cause-many-health-problems-home-remedies-to-get-rid-of-it-in-hindi-910479/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:14	86171/86171	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:13%20GMT	https://www.thehealthsite.com/hindi/home-remedies/5-natural-ways-to-treat-fatty-liver-disease-in-hindi-910263/	C:/heath/heath/www.thehealthsite.com/hindi/home-remedies/5-natural-ways-to-treat-fatty-liver-disease-in-hindi-910263/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:14	96638/96638	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:14%20GMT	https://www.thehealthsite.com/hindi/topics/frequent-sneezing/	C:/heath/heath/www.thehealthsite.com/hindi/topics/frequent-sneezing/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:15	84124/84124	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:15%20GMT	https://www.thehealthsite.com/hindi/home-remedies/nakhun-pakne-par-kya-kare-or-home-remedies-toe-nails-in-hindi-910159/	C:/heath/heath/www.thehealthsite.com/hindi/home-remedies/nakhun-pakne-par-kya-kare-or-home-remedies-toe-nails-in-hindi-910159/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:16	203527/203527	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:15%20GMT	https://www.thehealthsite.com/hindi/topics/constipation/	C:/heath/heath/www.thehealthsite.com/hindi/topics/constipation/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:18	84883/84883	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:17%20GMT	https://www.thehealthsite.com/hindi/home-remedies/home-remedies-for-swelling-and-pain-in-legs-in-hindi-909546/	C:/heath/heath/www.thehealthsite.com/hindi/home-remedies/home-remedies-for-swelling-and-pain-in-legs-in-hindi-909546/index.html	(from https://www.thehealthsite.com/hindi/)
06:58:18	133623/133623	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:58:17%20GMT	https://www.thehealthsite.com/hindi/topics/fatty-liver-diseases/	C:/heath/heath/www.thehealthsite.com/hindi/topics/fatty-liver-diseases/index.html	(from https://www.thehealthsite.com/hindi/)
